"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-06-18",,"74",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-06-19",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-06-20",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-06-21",,"78",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-06-22",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-06-23",,"75",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-06-24",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-06-25",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-06-26",,"75",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-06-27",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-06-28",,"70",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-06-29",,"71",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-06-30",,"73",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-01",,"78",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-02",,"71",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-03",,"71",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-04",,"70",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-05",,"75",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-06",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-07",,"73",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-08",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-09",,"71",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-10",,"72",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-11",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-12",,"80",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-13",,"80",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-14",,"73",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-15",,"68",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-16",,"69",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-17",,"71",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-18",,"73",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-19",,"73",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-20",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-21",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-22",,"75",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-23",,"75",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-24",,"75",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-25",,"78",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-26",,"74",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-27",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-28",,"78",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-29",,"74",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-30",,"67",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-07-31",,"69",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-01",,"70",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-02",,"70",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-03",,"70",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-04",,"72",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-05",,"70",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-06",,"72",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-07",,"72",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-08",,"74",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-09",,"74",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-10",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-11",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-12",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-13",,"78",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-14",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-15",,"78",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-16",,"73",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-17",,"75",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-18",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-19",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-20",,"72",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-21",,"67",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-22",,"66",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-23",,"69",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-24",,"66",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-25",,"69",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-26",,"67",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-27",,"71",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-28",,"75",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-29",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-30",,"79",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-08-31",,"75",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-01",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-02",,"74",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-03",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-04",,"81",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-05",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-06",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-07",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-08",,"78",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-09",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-10",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-11",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-12",,"80",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-13",,"78",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-14",,"79",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-15",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-16",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-17",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-18",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-19",,"79",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-20",,"74",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-21",,"74",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-22",,"69",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-23",,"72",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-24",,"73",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-25",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-26",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-27",,"83",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-28",,"79",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-29",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-09-30",,"78",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-01",,"80",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-02",,"83",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-03",,"78",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-04",,"75",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-05",,"74",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-06",,"82",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-07",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-08",,"75",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-09",,"75",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-10",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-11",,"74",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-12",,"74",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-13",,"79",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-14",,"80",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-15",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-16",,"72",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-17",,"74",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-18",,"75",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-19",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-20",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-21",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-22",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-23",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-24",,"73",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-25",,"74",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-26",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-27",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-28",,"82",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-29",,"78",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-30",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-10-31",,"70",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-11-01",,"73",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-11-02",,"72",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-11-03",,"73",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-11-04",,"72",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-11-05",,"73",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-11-06",,"71",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-11-07",,"74",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-11-08",,"75",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-11-09",,"78",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-11-10",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-11-11",,"79",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-11-12",,"80",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-11-13",,"80",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-11-14",,"79",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-11-15",,"81",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-11-16",,"80",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-11-17",,"80",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-11-18",,"74",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-11-19",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-11-20",,"74",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-11-21",,"75",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-11-22",,"75",,
